ID,address,city,country,name,postalCode,state
8363,921 Myers St,Richmond,US,Hardee's,23230,VA
8364,7575 Dodge St,Omaha,US,Sonic Drive-In,68114,NE
8365,6585 Grand Ave,Gurnee,US,Wendy's,60031,IL
8366,2163 Madison Ave,Granite City,US,Jack in the Box,62040,IL
8367,421 W Broadway Ave,Minneapolis,US,Wendy's,55411,MN
8368,3110 E La Palma Ave,Anaheim,US,Carl's Jr / Green Burrito,92806,CA
8369,3007 Nys Route 417,Olean,US,Burger King,14760,NY
8370,6101 Cambridge Way,Plainfield,US,McDonald's,46168,IN
8371,3140 Gulf Fwy,League City,US,Mcdonald's,77573,TX
8372,785 S Progress Ave,Meridian,US,Taco Time,83642,ID
8373,4500 Forsyth Rd,Macon,US,Arby's,31210,GA
8374,160 State Rt 17 N,Rochelle Park,US,Burger King,7662,NJ
8375,336 Williamson Rd,Mooresville,US,Subway,28117,NC
8376,354 Madison Ave,Skowhegan,US,Burger King,4976,ME
8377,1765 Hwy. 138,Conyers,US,McDonald's,30094,GA
8378,560 Bloomfield Ave,Montclair,US,Blimpie,7042,NJ
8379,401 State Rt 440,Jersey City,US,Wendy's,7305,SC
8380,1125 W Willow,Enid,US,McDonald's,73703,OK
8381,1817 Howard Rd,Auburn,US,Frugal's,98002,WA
8382,10384 S Clare Ave,Clare,US,KFC,48617,MI
8383,901 N Lake St,Aurora,US,Burger King,60506,IL
8384,615 S W 19th Ave,Portland,US,Jimmy John's,97205,OR
8385,909 Shepherd Dr,Houston,US,Jack in the Box,77007,TX
8386,110 Reisterstown Rd,Pikesville,US,Subway,21208,MD
8387,5000 S Arizona Mills Cir,Tempe,US,SUBWAY,85282,AZ
8388,1015 Coshocton Ave,Mount Vernon,US,Taco Bell,43050,OH
8389,18880 E Hampden Ave,Aurora,US,Quiznos,80013,CO
8390,7521 Richmond Hwy,Alexandria,US,KFC,22306,VA
8391,2161 Hillsboro Blvd,Manchester,US,Rafael's,37355,TN
8392,6030 S Hulen St,Fort Worth,US,Boston Market,76132,TX
8393,3502 W 16th St,Indianapolis,US,Taco Bell,46222,IN
8394,4565 W Kennedy Blvd,Tampa,US,Burger King,33609,FL
8395,2747 E Broadway Rd,Mesa,US,Whataburger,85204,AZ
8396,8010 Ogontz Ave,Philadelphia,US,Crown Fried Chicken,19150,PA
8397,521 E Prien Lake Rd,Lake Charles,US,Checkers,70601,LA
8398,9827 Grand Ave,Sun City,US,Domino's Pizza,85351,AZ
8399,1966 W Broadway Ave,Forest Lake,US,Taco John's,55025,MN
8400,10586 SE 32nd Ave,Portland,US,Dominos Pizza,97222,OR
8401,1165 Mount Vernon Ave,Marion,US,Wendy's,43302,OH
8402,1000 Saint Patricks Dr,Perry,US,Burger King,31069,GA
8403,1562 Akron Peninsula Rd,Akron,US,Subway,44313,OH
8404,8037 Liberty Rd,Windsor Mill,US,Subway,21244,MD
8405,18284 Collier Ave,Lake Elsinore,US,Wienerschnitzel,92530-2754,CA
8406,243 W 400 S,Salt Lake City,US,Wendy's,84101,UT
8407,312 E Central Entrance,Duluth,US,Taco John's,55811,MN
8408,6740 Lea Berry Way,Haymarket,US,McDonald's,20169,VA
8409,11350 Southern Highlands Pkwy,Las Vegas,US,Capriotti's Sandwich Shop,89141,NV
8410,21600 Foothill Blvd,Hayward,US,Taco Bell,94541,CA
8411,255 Bank St,Seymour,US,McDonald's,6483,CT
8412,10555 S Harlem Ave,Chicago Ridge,US,White Castle,60415,IL
8413,31181 Niguel Rd,Laguna Niguel,US,Carl's Jr.,92677,CA
8414,4806 S Ashland Ave,Chicago,US,Domino's Pizza,60609,IL
8415,9339 Olive Blvd,Saint Louis,US,Taco Bell,63132,MO
8416,13130 S Ellis Ave,Riverdale,US,Garden Fast Food,60827,IL
8417,2105 10th Ave,Haleyville,US,KFC,35565,AL
8418,600 Highway 29 N,Athens,US,Burger King,30601,GA
8419,5100 Cherry St,Kansas City,US,Chick-Fil-A,64110,MO
8420,90 Providence Hwy F400,East Walpole,US,Old Country Buffet,2032,MA
8421,440 Beall Ave,Wooster,US,KFC,44691,OH
8422,731 Trenton Ave,Findlay,US,McDonald's,45840,OH
8423,334 Windsor Hwy,New Windsor,US,KFC,12553,NY
8424,9120 Rockville Rd,Indianapolis,US,Taco Bell,46234,IN
8425,3056 Jodeco Rd,Mcdonough,US,Hardee's,30253,GA
8426,3601 Gateway Blvd W,El Paso,US,KFC,79903,TX
8427,15900 Crenshaw Blvd,Gardena,US,Domino's Pizza,90249,CA
8428,1406 W Main St,Tomball,US,McDonald's,77375,TX
8429,1450 Molalla Ave,Oregon City,US,McDonald's,97045,OR
8430,530 Morse St NE,Washington,US,Subway,20002,DC
8431,8667 S Quebec St,Littleton,US,McDonalds,80130,CO
8432,15909 S E Highway 19,Cross City,US,Hardee's / Red Burrito,32628,FL
8433,1845 S Vermont Ave,Los Angeles,US,Burger King,90006,CA
8434,2435 Iowa St,Lawrence,US,Raising Cane's Chicken Fingers,66046,KS
8435,1031 S Santa Fe Ave,Vista,US,Subway,92083,CA
8436,7020 Carnegie Ave,Cleveland,US,Popeyes Louisiana Kitchen,44103,OH
8437,11101 Burnet Rd,Austin,US,Froots,78758,TX
8438,5814 N Monroe St,Tallahassee,US,SONIC Drive In,32303,FL
8439,5019 Cottage Hill Rd,Mobile,US,McDonalds,36609,AL
8440,7116 Highway 70 S,Nashville,US,Burger King,37221,TN
8441,1250 E Mcdevitt Ave,Jackson,US,Burger King,49203,MI
8442,1343 S Pleasantburg Dr,Greenville,US,Jack in the Box,29605,SC
8443,423 Wagner Ave,Greenville,US,Burger King,45331,OH
8444,6325 Wichita St,Fort Worth,US,Taco Bell,76119,TX
8445,888 99w,Corning,US,Burger King,96021,CA
8446,2201 N Broadway,Los Angeles,US,El Pollo Loco,90031,CA
8447,900 Western Reserve Rd,Youngstown,US,Mcdonalds,44512,OH
8448,15145 NE Us Highway 301,Waldo,US,Hardee's,32694,FL
8449,1119 Delwood Rd,Waynesville,US,Bojangles' Famous Chicken 'n Biscuits,28786,NC
8450,329 Main St,New Rochelle,US,Taco Bell,10801,NY
8451,3900 Las Vegas Blvd S,Las Vegas,US,Luxor Food Court,89119,NV
8452,131 Auto Center Cir,Salinas,US,Burger King,93907,CA
8453,5705 Maccorkle Ave SE,Charleston,US,Burger King,25304,WV
8454,335 W Ponce de Leon Ave,Decatur,US,Jimmy John's,30030,GA
8455,4295 W Vienna Rd,Clio,US,Burger King,48420,MI
8456,2723 Glynn Ave,Brunswick,US,Burger King,31520,GA
8457,1901 Colley Ave,Norfolk,US,Subway,23517,VA
8458,126 S Mill St,Lewisville,US,Sonic Drive In,75057,TX
8459,1324 Red Wolf Blvd,Jonesboro,US,Popeye's Chicken & Biscuits,72401,AR
8460,4801 E 2nd St,Casper,US,Jimmy John's,82609,WY
8461,6355 N. Commerce St.,North Las Vegas,US,Pizza Hut,89031,NV
8462,5392 Highway 90 W,Mobile,US,Taco Bell,36619,AL
8463,6411 E Central Ave,Wichita,US,Spangle's,67206,KS
8464,2201 Michigan Ave,Arnold,US,Subway,63010,MO
8465,17475 Beers Ave,Sandy,US,Taco Time,97055,OR
8466,7621 66th St N,Pinellas Park,US,Wendy's,33781,FL
8467,11700 Morning Gate Ln,New Market,US,McDonald's,21774,MD
8468,2424 Dallas Hwy SW,Marietta,US,Arby's,30064,GA
8469,212 E Main St,Jenks,US,KFC,74037,OK
8470,3498 E 7th St,Long Beach,US,Pizza Hut,90804,CA
8471,45540 Dulles Eastern Plz,Sterling,US,McDonald's,20166,VA
8472,3400 Floral Ave,Selma,US,Mcdonald's,93662,CA
8473,642 E. Horizon Dr.,Henderson,US,Pizza Hut,89015,NV
8474,4687 Verona Rd,Madison,US,McDonald's,53711,WI
8475,310 W Canal St,Malvern,US,Dairy Queen,44644,OH
8476,150 Fulton Ave,Hempstead,US,Burger King,11550,NY
8477,1415 E Illinois Ave,Dallas,US,McDonald's,75216,TX
8478,1920 Cumberland Falls Hwy,Corbin,US,Wendy's,40701,KY
8479,4904 E Admiral Pl,Tulsa,US,SONIC Drive In,74115,OK
8480,45951 Interstate 10,Winnie,US,McDonald's,77665-9097,TX
8481,340 N Rock Rd,Wichita,US,Jimmy John's,67206,KS
8482,2520 US Highway 92 E,Lakeland,US,Wendy's,33801-2601,FL
8483,1745 Highland Ave,National City,US,Jack in the Box,91950,CA
8484,19700 Highway 41 N,Evansville,US,McDonald's,47725,IN
8485,5070 N 9th Ave,Pensacola,US,Whataburger,32504,FL
8486,10812 Jefferson Blvd,Culver City,US,Burger King,90230,CA
8487,1002 Jesse Jewell Pkwy,Gainesville,US,Krystal,30501,GA
8488,1462 N Shoop Ave,Wauseon,US,Taco Bell,43567,OH
8489,12525 Montgomery Blvd Ne,Albuquerque,US,Taco Bell,87111,NM
8490,2601 S Main St,Joplin,US,Taco Bell,64804-2633,MO
8491,1800 Cedar St,Berkeley,US,Subway Guitars,94703,CA
8492,950 NE 23rd St,Oklahoma City,US,Subway,73105,OK
8493,700 Eastern Blvd,Essex,US,Taco Bell,21221,MD
8494,4 W Main St,Williamston,US,McDonald's,29697,SC
8495,1928 Main St,Tewksbury,US,McDonald's,1876,MA
8496,11017 S Cicero Ave,Oak Lawn,US,Arby's,60453,IL
8497,2509 Washington Ave,Evansville,US,Taco John's,47714,IN
8498,4964 Hardy St,Hattiesburg,US,Hardee's,39402-1352,AL
8499,865 S College Ave,Rensselaer,US,Arby's,47978,IN
8500,255 Garrisonville Rd,Stafford,US,Taco Bell,22554,VA
8501,16701 Crabbs Branch Way,Derwood,US,McDonald's,20855,MD
8502,2060 Verdugo Blvd,Montrose,US,Burger King,91020,CA
8503,7505 Oak Ridge Hwy,Knoxville,US,Bojangles' Famous Chicken 'n Biscuits,37931,TN
8504,904 Manhattan Ave,Brooklyn,US,McDonald's,11222,NY
8505,5510 Mobile Hwy,Pensacola,US,Taco Bell,32526,FL
8506,2955 Walnut Hill Ln,Dallas,US,Whataburger,75229,TX
8507,600 Lola St,Helena,US,Subway,59601,MT
8508,1015 W Eldorado St,Decatur,US,Subway,62522,IL
8509,1978 E Osceola Pkwy,Kissimmee,US,KFC,34743,FL
8510,303 S Magnolia St,Tifton,US,Bojangles' Famous Chicken 'n Biscuits,31793,GA
8511,1326 E Colorado St,Glendale,US,McDonald's,91205,CA
8512,3421 Biddle Ave,Wyandotte,US,McDonald's,48192,MI
8513,95 Western Blvd,Jacksonville,US,Burger King,28546,NC
8514,251 Premier Blvd,Roanoke Rapids,US,Mcdonald's,27870,NC
8515,928 Buford Dr,Lawrenceville,US,Taco Bell,30043,GA
8516,2229 Bessemer Rd,Birmingham,US,Burger King,35208,AL
8517,Europaallee 6,Palco,US,Burger King,67657,KS
8518,1558 Memorial Dr E,Ahoskie,US,Wendy's,27910,NC
8519,223 New Highway 68,Sweetwater,US,McDonald's,37874,TN
8520,340 Longs Pond Rd,Lexington,US,Love's,29073,SC
8521,2272 Michelson Dr,Irvine,US,Domino's Pizza,92612,CA
8522,1380 W Elliot Rd,Tempe,US,SUBWAY,85284,AZ
8523,6113 W 70th St,Shreveport,US,Sonic Drive-In,71129,LA
8524,3675 Cascade Rd SW,Atlanta,US,Wendy's,30331,GA
8525,520 N Bryant Blvd,San Angelo,US,McDonald's,76903,TX
8526,1291A N Maple St,Searcy,US,Sonic Drive In,72143,AR
8527,11521 Olive Blvd,Saint Louis,US,McDonald's,63141,MO
8528,10849 S U Highway 441,Leesburg,US,Burger King,34788,FL
8529,7395 Baltimore Annapolis Blvd,Glen Burnie,US,KFC,21061,MD
8530,3330 W Bethany Home Rd,Phoenix,US,Wendy's,85017,AZ
8531,3249 N Figueroa St,Los Angeles,US,Cypress Best,90065,CA
8532,3108 Cleveland Blvd,Caldwell,US,Arctic Circle,83605,ID
8533,4521 Macey Ln,Lake Wales,US,Wendy's,33859,FL
8534,4050 S S W Great Pkwy,Grand Prairie,US,Sonic Drive In,75052,TX
8535,85 E Crosstimbers St,Houston,US,SONIC Drive In,77022,TX
8536,2609 W Grant Ave,Pauls Valley,US,KFC,73075,OK
8537,2201 War Admiral Way,Lexington,US,Raising Cane's,40509,KY
8538,4885 W Tropicana Ave,Las Vegas,US,Carl's Jr.,89103,NV
8539,692 Fairview Rd,Simpsonville,US,McDonalds,29680,SC
8540,752 N Charles G Seivers Blvd,Clinton,US,Domino's Pizza,37716,TN
8541,430 San Pedro Ave,San Antonio,US,Wendy's,78212,TX
8542,2330 E Lohman Ave,Las Cruces,US,McDonald's,88001,NM
8543,1002 Peterson Ave N,Douglas,US,KFC,31533,GA
8544,2126 Morse Rd,Columbus,US,Wendy's,43229,OH
8545,1280 Lancaster Dr SE,Salem,US,Burger King,97317,OR
8546,2605 W Pleasant Grove Rd,Rogers,US,SUBWAY,72758,AR
8547,State Route 21 Navarre Rd,Massillon,US,Mcdonald's,44646,OH
8548,2209 Oak Ridge Rd,Oak Ridge,US,Wendy's,27310,NC
8549,Plaza Blok M Ug,Niverville,US,Burger King,12130,NY
8550,10 Backus Ln,Nantucket,US,Siam To Go,2554,MA
8551,1704 S Madison,Webb City,US,Arby's,64870,MO
8552,2915 SW Cedar Hills Blvd,Beaverton,US,SUBWAY,97005,OR
8553,11201 E 71st St,Tulsa,US,Chick-fil-A,74133,OK
8554,123 E Highway 77,Newbern,US,Sonic Drive-In,38059,TN
8555,2190 Gause Blvd W,Slidell,US,McDonald's,70460,LA
8556,11960 SW Allen Blvd,Beaverton,US,Taco Time,97005,OR
8557,33953 Doheny Park Rd,San Juan Capistrano,US,El Pollo Loco,92675,CA
8558,1410 Round Rock Ave,Round Rock,US,Bush's Chicken,78681,TX
8559,470 Lewis Ave,Meriden,US,Sarku Japan,6451,CT
8560,131 Elm St,Biddeford,US,Blimpie,4005,ME
8561,N Wal Mart 333 Interstate Dr,Norman,US,Mcdonald's,73071,OK
8562,11160 Veirs Mill Rd,Silver Spring,US,Taco Bell,20902,MD
8563,600 Lanier Ave W,Fayetteville,US,Chick-fil-a Truett's Luau,30214,GA
8564,40995 Merchants Ln,Leonardtown,US,Subway,20650,MD
8565,6707 Westview Dr,Houston,US,Dairy Queen,77055,TX
8566,1999 S Center Dr,Alton,US,Rally's,62002,IL
8567,11625 Island Ave,La Grande,US,Taco Bell,97850,OR
8568,601 N Highway 52,Moncks Corner,US,Chick-fil-A,29461,SC
8569,1211 E 53RD St,Anderson,US,Hardee's,46013,IN
8570,1351 Bosque Farms Blvd,Bosque Farms,US,Sonic Drive-In,87068,NM
8571,11277 Highway 27,Summerville,US,Taco Bell,30747,GA
8572,557 Us Hwy 70 W,Havelock,US,Wendy's,28532,NC
8573,1504 Turner McCall Blvd SW,Rome,US,McDonald's,30161,GA
8574,1680 Dunn Ave,Jacksonville,US,Papa John's Pizza,32218,FL
8575,2760 W Chandler Blvd,Chandler,US,A&W Restaurant,85224,AZ
8576,15100 W Whitesbridge Ave,Kerman,US,McDonald's,93630,CA
8577,156 Joshua M Freeman Blvd,Ranson,US,Chick-fil-A,25438,WV
8578,5920 W 10th St,Greeley,US,SONIC Drive In,80634,CO
8579,65 S Chestnut St,Jefferson,US,Hardee's,44047,OH
8580,803 S Highway 53,La Grange,US,Burger King,40031,KY
8581,1 Meadowood Mall 104,Reno,US,Hot Dog On A Stick,89502,NV
8582,1765 Highway 138,Conyers,US,McDonald's,30094,GA
8583,201 W Us Highway 40,Odessa,US,McDonald's,64076,MO
8584,1815 Boulder St,Denver,US,Strongwater Spirits & Botanicals,80211,CO
8585,465 Hwy 12 E,Kosciusko,US,Wendy's,39090,AL
8586,4397 Hartley Bridge Rd,Macon,US,Wendy's,31216,GA
8587,402 W Main St,Grand Prairie,US,Sonic,75050,TX
8588,797 W Orangethorpe Ave,Placentia,US,Jack in the Box,92870,CA
8589,2100 N Buckeye,Abilene,US,Burger King,67410,KS
8590,117 Colonial Ln,Lake City,US,Taco Bell,37769,TN
8591,990 NW Eastman Pkwy,Gresham,US,Burger King,97030,OR
8592,540 Hebron Rd,Heath,US,Arby's,43056,OH
8593,10 E Belcher Rd,Foxboro,US,The Break Away Sports Cafe,2035,MA
8594,9906 W Belleview Ave,Littleton,US,Domino's Pizza,80123,CO
8595,1733 W Oaklawn Rd,Pleasanton,US,McDonald's,78064,TX
8596,3226 Ambassador Caffery Pkwy,Lafayette,US,Whataburger,70506,LA
8597,1905 N Dale Mabry Hwy,Tampa,US,McDonald's,33607,FL
8598,336 15th Ave S,Saint Petersburg,US,Wendy's,33701,FL
8599,531 Pleasant St,Attleboro,US,McDonald's,2703,MA
8600,555 Willie Stargell Ave,Alameda,US,In-N-Out Burger,94501,CA
8601,3670 Cascade Rd SW,Atlanta,US,McDonald's,30331,GA
8602,2435 Spruce Hills Dr,Bettendorf,US,Wendy's,52722,IA
8603,1925 Leesburg Grove City Rd,Grove City,US,Wendy's,16127,PA
8604,103 Hulst Dr,Matamoras,US,Wendy's,18336,PA
8605,2901 Clear Acre Ln,Reno,US,Burger King,89512,NV
8606,2600 Homestead Rd,Santa Clara,US,Taco Bell,95051,CA
8607,1440 N Main St,Pocatello,US,Burger King,83204,ID
8608,1636 Barataria Blvd,Marrero,US,Dairy Queen,70072,LA
8609,1266 Canton Rd,Akron,US,Wendy's,44312,OH
8610,116 Grand Central Mall,Vienna,US,Steak 'n Shake,26105-4110,WV
8611,3114 N Belt Hwy,Saint Joseph,US,Subway,64506,MO
8612,401 E Alessandro Blvd,Riverside,US,Del Taco,92508,CA
8613,1401 W Martin Luther King Jr Blvd,Los Angeles,US,Taco Bell,90062,CA
8614,17520 Yorba Linda Blvd,Yorba Linda,US,KFC,92886,CA
8615,1400 W Coast Hwy,Newport Beach,US,Taco Bell,92663,CA
8616,9437 Garvey Ave,South El Monte,US,McDonald's,91733,CA
8617,7566 Telegraph Rd,Alexandria,US,Subway,22315,VA
8618,3357 W Peterson Ave,Chicago,US,KFC,60659,IL
8619,130 E Sepulveda Blvd,Carson,US,McDonald's,90745,CA
8620,4692 E Michigan St,Orlando,US,Firehouse Subs,32812,FL
8621,1205 S Military Trl,Deerfield Beach,US,Mcdonald's,33442,FL
8622,3800 Peoria St,Denver,US,Taco Bell,80239,CO
8623,2690 Stirling Rd,Hollywood,US,McDonald's,33020,FL
8624,403 E Monroe Ave,Okolona,US,Sonic Drive-In,38860,MS
8625,5721 W 86th St,Indianapolis,US,Taco Bell,46278,IN
8626,16028 Harlem Ave,Tinley Park,US,Subway,60477,IL
8627,8641 Columbus Pike,Lewis Center,US,Charley's Grilled Subs,43035,OH
8628,7430 Louetta Rd,Spring,US,Whataburger,77379,TX
8629,2490 Shawnee Rd,Lima,US,Burger King,45806,OH
8630,180 Endicott St,Danvers,US,McDonald's,1923,MA
8631,4087 Powell Rd,Powell,US,Arby's,43065,OH
8632,6120 Central Ave,Portage,US,McDonald's,46368,IN
8633,500 S Us Hwy 17/92,Longwood,US,Wendy's,32750,FL
8634,95 Monroe St,Detroit,US,Jimmy John's,48226,MI
8635,2035 3rd St NW,Minot,US,Dominos Pizza,58703,ND
8636,850 E US Highway 80,Forney,US,Wendy's,75126,TX
8637,2970 Anvil Block Rd,Ellenwood,US,Wendy's,30294,GA
8638,1680 W 9000 S,West Jordan,US,KFC,84088,UT
8639,185 Gause Blvd,Slidell,US,Burger King,70458,LA
8640,12881 Fm 14,Tyler,US,McDonald's,75706,TX
8641,12701 Towne Center Dr,Cerritos,US,McDonald's,90703,CA
8642,1101 N 23rd St,Broken Arrow,US,Wendy's,74014,OK
8643,800 Fairview Rd,Asheville,US,McDonald's,28803,NC
8644,1861 E 9th St,Trenton,US,McDonald's,64683,MO
8645,208 W Mason St,Mabank,US,Dairy Queen,75147,TX
8646,32435 Gratiot,Roseville,US,Burger King,48066,MI
8647,9112 S I H 35,Austin,US,Whataburger,78748,TX
8648,2405 Royal Ln,Dallas,US,Jack in the Box,75229,TX
8649,1860 N 75th Ave,Phoenix,US,Taco Bell,85035,AZ
8650,1325 N Happy Valley Rd,Nampa,US,Popeyes Louisiana Kitchen,83687,ID
8651,217 S Dale Mabry Hwy.,Tampa,US,Pei Wei,33609,FL
8652,420 N Redwood Rd,North Salt Lake,US,Quiznos,84054,UT
8653,1416 S Washington,Grand Forks,US,Burger King,58201,ND
8654,30293 Mount Vernon Rd,Princess Anne,US,Subway,21853,MD
8655,145 Cemetery Rd,Lebanon,US,Mc Donald's,40033,KY
8656,2339 Frederick Ave,Baltimore,US,Wendy's,21223,MD
8657,2100 Kanoelehua Ave,Hilo,US,Taco Bell,96720,HI
8658,4166 Melrose Ave,Los Angeles,US,McDonald's,90029,CA
8659,3900 Dave Ward Dr,Conway,US,Subway,72034,AR
8660,29850 N Tatum Blvd,Cave Creek,US,Pizza Hut,85331,AZ
8661,155 County Road 6,Elkhart,US,Jimmy John's,46514,IN
8662,2790 E Hillcrest Dr,Thousand Oaks,US,Wendy's,91362,CA
8663,14775 North Fwy,Houston,US,Jack in the Box,77090,TX
8664,675 Sam Houston Jones Pkwy,Lake Charles,US,SONIC Drive In,70611,LA
8665,3450 W Monte Vista Ave,Turlock,US,Wendy's,95380,CA
8666,1603 N Main St,Paris,US,Sonic,75460,TX
8667,1805 Silverada Blvd,Reno,US,KFC,89512,NV
8668,3302 Highway 21,Fort Mill,US,Bojangles' Famous Chicken 'n Biscuits,29715,SC
8669,309 S K Ave,Vinton,US,Subway,52349,IA
8670,3554 N Goldwater Blvd,Scottsdale,US,Pizza Hut,85251,AZ
8671,1251 12th St,Carlyle,US,Hardee's / Red Burrito,62231,IL
8672,949 E State St,Athens,US,Burger King,45701,OH
8673,2645 N Canyon Ranch Dr,Cedar City,US,Carl's Jr.,84721,UT
8674,18780 N Highway 88,Lockeford,US,Taco Bell,95237,CA
8675,1197 N Willow Ave,Clovis,US,Mcdonald's #25557,93611,CA
8676,7340 Westbank Expy,Marrero,US,Subway,70072,LA
8677,103 Tuscan Way,Saint Augustine,US,McDonald's,32092,FL
8678,13675 Central Ave,Chino,US,Farmer Boys,91710,CA
8679,13820 W Glendale Ave,Glendale,US,Jack in the Box,85307,AZ
8680,100 Lemieur St,Little Falls,US,Arby's,56345,MN
8681,3108 S 25th E,Idaho Falls,US,Jimmy John's,83404,ID
8682,2700 Iowa St,Lawrence,US,Runza,66046,KS
8683,1658 Tappahannock Blvd,Tappahannock,US,Taco Bell,22560,VA
8684,3651 Lapalco Blvd,Harvey,US,Burger King,70058,LA
8685,3460 E Route 66,Flagstaff,US,Taco Bell,86004,AZ
8686,2049 Cobb Pkwy NW,Kennesaw,US,McDonald's,30152,GA
8687,124 4th St SW,Devils Lake,US,McDonald's,58301,ND
8688,8960 Fletcher Pkwy,La Mesa,US,SUBWAY,91942,CA
8689,1420 E 72nd St,Tacoma,US,Burger King,98404,WA
8690,1416 Lipscomb Rd E,Wilson,US,McDonald's,27893,NC
8691,8775 Washington Blvd,Jessup,US,Burger King,20794,MD
8692,795 Ritter Dr,Beaver,US,Wendy's,25813,WV
8693,2501 Benning Rd NE,Washington,US,KFC,20002,DC
8694,"1053 NW Civic Dr,",Gresham,US,Baja Fresh,97030,OR
8695,3311 Parmenter St,Middleton,US,Hardee's,53562,WI
8696,1100 S Gregg St,Big Spring,US,Rocky's,79720,TX
8697,Rama 9 Square,Staten Island,US,Chester's Grill,10310,NY
8698,Rt 67,Seymour,US,Mcdonald's,6483,CT
8699,115 Truck,Jackson,US,Mcdonald's,30233,GA
8700,7370 Spout Springs Rd,Flowery Branch,US,McDonald's,30542,GA
8701,835 W Carson St,Torrance,US,Jack in the Box,90502,CA
8702,1810 Merriman Rd,Akron,US,McDonald's,44313,OH
8703,320 Route 59,Suffern,US,Wendy's,10901,NY
8704,450 3rd St,Menasha,US,Taco Bell,54952,WI
8705,10136 Hawkinsville Rd,Warner Robins,US,Krystal,31093,GA
8706,817 Cosby Hwy,Newport,US,McDonald's,37821,TN
8707,1580 Lake Lansing Rd,East Lansing,US,Burger King,48823,MI
8708,1591 S Main St,Las Vegas,US,Jack in the Box,89104,NV
8709,217 E Broadway,Council Bluffs,US,Taco John's,51503,IA
8710,4400 Massachusetts Ave NW,Washington,US,Subway,20016,DC
8711,7835 US Highway 80 E,Savannah,US,Wendy's,31410,GA
8712,605 W Main St,Jenks,US,McDonald's,74037,OK
8713,1243 Austin Hwy,San Antonio,US,Whataburger,78209,TX
8714,456 Blossom Hill Rd,San Jose,US,McDonald's,95123,CA
8715,6291 Lone Tree Way,Brentwood,US,Carl's Jr. / Green Burrito,94513,CA
8716,1030 Makolu St,Pearl City,US,Wendy's,96782,HI
8717,955 N Beach St,Fort Worth,US,Whataburger,76111,TX
8718,996 Forestdale Blvd,Birmingham,US,Arby's,35214,AL
8719,2310 75th St,Woodridge,US,McDonald's,60517,IL
8720,667 S Main St,Cedar City,US,Subway,84720,UT
8721,301 W 1st St,Gothenburg,US,Runza,69138,NE
8722,915 NE Highway 99W,Mcminnville,US,Taco Bell,97128,OR
8723,2400 SE 165th Ave,Vancouver,US,McDonald's,98683,WA
8724,555 Hubbard Ave,Pittsfield,US,Subway,1201,MA
8725,955 N Harbor Blvd,Anaheim,US,Del Taco,92805,CA
8726,2201 S Broadway St,Wichita,US,Sonic Drive In,67211,KS
8727,205 N University Ave,Little Rock,US,Pei Wei,72205,AR
8728,840 Park Ave W,Mansfield,US,Wendy's,44906,OH
8729,Sixes Rd.,Canton,US,McDonald's,30114,GA
8730,300 McFarland Ave,Rossville,US,Hardee's,30741,GA
8731,7605 W Hillsborough Ave,Tampa,US,KFC,33615,FL
8732,8839 Conroy Windermere Rd,Orlando,US,SUBWAY,32835,FL
8733,12497 Central Ave N E,Minneapolis,US,Taco John's,55434,MN
8734,3 4340 Kuhio Hwy,Lihue,US,7-Nov,96766,HI
8735,1565 Richland Ave,Aiken,US,Taco Bell,29801,SC
8736,14124 W Newberry Rd,Newberry,US,McDonald's,32669,FL
8737,773 N Mathilda Ave,Sunnyvale,US,Burger King,94085,CA
8738,3901 E 120th Ave,Denver,US,Taco Bell,80233,CO
8739,7901 Melton Rd,Gary,US,Burger King,46403,IN
8740,451 Franklin Mills Cir,Philadelphia,US,Boston Market,19154,PA
8741,2400 14th St NW,Washington,US,Papa John's Pizza,20009,DC
8742,186 Metzler Drive #452 Harman Laurene Inc Harman Laurene Inc,Castle Rock,US,Kfc,80104,CO
8743,905 W Main St,Tomball,US,Church's Chicken,77375,TX
8744,340 Longs Pond Rd,Lexington,US,McDonald's,29073,SC
8745,7211 Carson Blvd,Long Beach,US,Del Taco,90808,CA
8746,9100 Rothbury Dr,Montgomery Village,US,McDonald's,20886,MD
8747,6490 Milgen Rd,Columbus,US,Wendy's,31907,GA
8748,2077 S 4th Ave,Yuma,US,Dairy Queen,85364,AZ
8749,2120 N Woodlawn St,Wichita,US,Wendy's,67208,KS
8750,3751 S. Hamilton Rd.,Columbus,US,White Castle,43232,OH
8751,14591 Jefferson Davis Hwy,Woodbridge,US,McDonald's,22191,VA
8752,214 E Parkwood Ave,Friendswood,US,Whataburger,77546,TX
8753,554 Iyannough Rd,Hyannis,US,Wendy's,2601,MA
8754,5724B Thornton Ave,Newark,US,KFC,94560,CA
8755,505 E Saginaw St,Lansing,US,Burger King,48906,MI
8756,2207 E Ledbetter Dr,Dallas,US,Subway,75216,TX
8757,16846 W Bell Rd,Surprise,US,Pizza Hut,85374,AZ
8758,1604 Clearlake Rd,Cocoa,US,Burger King,32922,FL
8759,2495 E Gulf To Lake Hwy,Inverness,US,Wendy's,34453,FL
8760,411 S Miller Rd,Willard,US,Sonic Drive-In,65781,MO
8761,6028 Highway 142,Stantonville,US,Mcdonald's,38379,TN
8762,2016 Germantown Pkwy,Germantown,US,Arby's,38138,TN
8763,5915 W Sahara Ave,Las Vegas,US,Del Taco,89146,NV
